tweet_id,rating_numerator,stage,breed,retweet_count,favorite_count
679062614270468097,11,,schipperke,9299,18712
679047485189439488,9,,golden_retriever,781,2460
679001094530465792,11,,,1378,3075
678991772295516161,12,,Eskimo_dog,1333,2537
678969228704284672,11,,Labrador_retriever,528,1796
678800283649069056,12,pupper,Labrador_retriever,1018,2810
678798276842360832,7,,Airedale,1350,3804
678774928607469569,11,,Pembroke,1043,3037
678764513869611008,10,,Irish_terrier,544,1788
678755239630127104,10,,malamute,3741,7802
678740035362037760,6,,beagle,1926,4099
678708137298427904,10,pupper,,2753,6082
678643457146150913,10,,Labrador_retriever,489,2250
678446151570427904,10,,Staffordshire_bullterrier,1785,4358
678424312106393600,2,,Maltese_dog,2880,5916
678410210315247616,10,,schipperke,2072,4640
678399652199309312,12,,Bedlington_terrier,30742,61794
678396796259975168,12,,Pembroke,478,1731
678389028614488064,11,pupper,miniature_pinscher,473,2044
678380236862578688,10,,Samoyed,1020,2655
678341075375947776,12,pupper,golden_retriever,612,1896
678334497360859136,10,,Norfolk_terrier,304,1427
678278586130948096,10,pupper,Maltese_dog,6857,12531
678255464182861824,9,,Chihuahua,418,1726
678021115718029313,12,,miniature_pinscher,7148,15018
677961670166224897,11,,,1879,3701
677918531514703872,10,,Eskimo_dog,463,1476
677895101218201600,9,,dalmatian,2384,5275
677716515794329600,12,,chow,1104,3323
677700003327029250,10,,Siberian_husky,1622,3689
677698403548192770,9,,Shih-Tzu,363,1332
677687604918272002,11,,Pembroke,950,2681
677673981332312066,9,,Maltese_dog,1677,3603
677644091929329666,11,,Chihuahua,886,2040
677565715327688705,6,,basset,513,1409
677557565589463040,10,pupper,Shih-Tzu,1322,2665
677547928504967168,12,,American_Staffordshire_terrier,4076,7568
677530072887205888,9,,Staffordshire_bullterrier,250,1161
677335745548390400,12,,,2017,3328
677334615166730240,9,,Lakeland_terrier,328,1477
677331501395156992,9,,beagle,265,1189
677328882937298944,10,,kelpie,1693,3938
677314812125323265,10,,Blenheim_spaniel,611,1799
677301033169788928,5,,Japanese_spaniel,471,1362
677269281705472000,10,pupper,Shetland_sheepdog,790,2164
677187300187611136,9,,English_setter,1033,2981
676975532580409345,11,,malamute,1203,3015
676957860086095872,10,,Labrador_retriever,907,2395
676949632774234114,8,,Welsh_springer_spaniel,448,1413
676946864479084545,12,,Pekinese,426,1844
676936541936185344,8,pupper,Chesapeake_Bay_retriever,5515,13809
676916996760600576,10,pupper,,2002,3231
676864501615042560,10,,Chesapeake_Bay_retriever,808,2294
676821958043033607,11,,Great_Pyrenees,17605,25124
676819651066732545,12,pupper,Labrador_retriever,741,1957
676811746707918848,9,,Chihuahua,469,1536
676617503762681856,13,pupper,Chihuahua,1108,3149
676613908052996102,12,,Doberman,219,1183
676606785097199616,12,,malinois,490,2039
676603393314578432,9,pupper,whippet,440,1280
676593408224403456,11,pupper,,2410,4954
676588346097852417,5,,Boston_bull,896,2533
676582956622721024,8,,Boston_bull,312,1310
676575501977128964,8,pupper,Yorkshire_terrier,1254,2807
676533798876651520,12,,chow,621,2025
676496375194980353,9,,pug,602,1641
676470639084101634,11,pupper,golden_retriever,5224,12616
676440007570247681,11,,Maltese_dog,748,1863
676430933382295552,10,,golden_retriever,385,1526
676263575653122048,10,pupper,toy_poodle,609,2243
676237365392908289,8,,French_bulldog,331,1335
676219687039057920,10,,whippet,31989,67100
676191832485810177,10,,Chihuahua,1145,2478
676146341966438401,10,,Irish_water_spaniel,744,2077
676121918416756736,8,,,1297,2335
676101918813499392,11,,Shih-Tzu,1284,3042
676089483918516224,9,,bull_mastiff,483,1431
675898130735476737,10,pupper,Labrador_retriever,653,1774
675891555769696257,6,,Italian_greyhound,976,2297
675888385639251968,10,,West_Highland_white_terrier,1067,2581
675878199931371520,11,,Cardigan,1570,4531
675853064436391936,11,,Labrador_retriever,1460,2927
675845657354215424,10,pupper,pug,1000,2477
675822767435051008,10,,Pomeranian,591,1652
675820929667219457,11,,basset,260,1140
675798442703122432,10,,beagle,3787,11101
675781562965868544,11,,Maltese_dog,537,1750
675740360753160193,12,pupper,golden_retriever,388,1257
675710890956750848,12,,standard_schnauzer,928,2046
675706639471788032,10,,English_springer,106,693
675534494439489536,11,,chow,470,1953
675531475945709568,10,,Pembroke,428,1276
675522403582218240,10,,cocker_spaniel,316,1122
675517828909424640,12,,Scottish_deerhound,507,1414
675497103322386432,11,,vizsla,1443,3397
675489971617296384,10,,West_Highland_white_terrier,672,1406
675432746517426176,12,,Labrador_retriever,627,1623
675372240448454658,13,,Chihuahua,563,1838
675362609739206656,12,,Labrador_retriever,262,1136
675354435921575936,13,,golden_retriever,18963,35178
675334060156301312,12,pupper,Pembroke,1436,3007
675166823650848770,10,,standard_poodle,1795,3920
675149409102012420,12,,chow,1878,4037
675147105808306176,10,,golden_retriever,273,1026
675146535592706048,7,,Cardigan,349,1300
675145476954566656,9,,Labrador_retriever,1011,2305
675111688094527488,8,,Labrador_retriever,283,1042
675109292475830276,9,,dalmatian,1259,3006
675047298674663426,11,,Samoyed,366,1141
675015141583413248,10,,golden_retriever,1335,2918
675006312288268288,10,pupper,boxer,252,1057
675003128568291329,12,,Pembroke,517,1672
674805413498527744,10,,English_springer,391,934
674800520222154752,11,,Pembroke,949,3240
674790488185167872,13,,Labrador_retriever,278,1180
674788554665512960,9,,miniature_poodle,230,871
674774481756377088,11,pupper,Chihuahua,532,1213
674764817387900928,10,,Samoyed,263,852
674752233200820224,12,,vizsla,516,1580
674743008475090944,10,,Bernese_mountain_dog,607,1514
674739953134403584,11,,Dandie_Dinmont,437,1194
674737130913071104,10,pupper,Pomeranian,103,693
674670581682434048,9,,malamute,729,1751
674646392044941312,5,,flat-coated_retriever,557,1533
674644256330530816,11,,basset,311,1111
674638615994089473,12,pupper,Pomeranian,650,1806
674468880899788800,13,,chow,2275,6676
674447403907457024,10,pupper,Brabancon_griffon,393,1137
674436901579923456,9,,Shih-Tzu,426,1198
674422304705744896,12,,golden_retriever,592,1536
674416750885273600,10,,Chihuahua,157,731
674410619106390016,10,,beagle,515,1289
674394782723014656,8,,Lakeland_terrier,635,1607
674307341513269249,12,,,7641,12129
674291837063053312,11,,Cardigan,6533,15817
674271431610523648,10,,German_shepherd,800,1682
674269164442398721,8,,pug,255,961
674262580978937856,9,pupper,Greater_Swiss_Mountain_dog,498,1391
674255168825880576,10,,Eskimo_dog,619,1581
674082852460433408,11,,Pomeranian,186,804
674075285688614912,11,,Airedale,316,1047
674053186244734976,10,,Cardigan,1441,3576
674051556661161984,10,,Shih-Tzu,530,1564
674042553264685056,12,,toy_poodle,142,772
674038233588723717,12,pupper,Eskimo_dog,456,1176
674036086168010753,9,,toy_poodle,240,906
674024893172875264,10,,Pomeranian,1360,1914
674019345211760640,10,,collie,340,1208
674014384960745472,11,,Pembroke,714,1676
673956914389192708,10,pupper,pug,1069,2091
673919437611909120,11,pupper,schipperke,401,1251
673906403526995968,3,,soft-coated_wheaten_terrier,1799,3406
673887867907739649,10,,Brabancon_griffon,274,994
673711475735838725,10,,Maltese_dog,325,1114
673709992831262724,12,,Chihuahua,306,908
673708611235921920,12,,golden_retriever,315,1153
673707060090052608,10,pupper,German_short-haired_pointer,434,1177
673705679337693185,8,,Shih-Tzu,439,1337
673689733134946305,11,,Chesapeake_Bay_retriever,700,1855
673688752737402881,9,,soft-coated_wheaten_terrier,534,1325
673686845050527744,11,,Pekinese,479,1544
673680198160809984,13,,Samoyed,521,1460
673662677122719744,12,,Labrador_retriever,397,1339
673656262056419329,10,pupper,bull_mastiff,265,769
673636718965334016,10,,pug,404,1194
673612854080196609,7,pupper,Newfoundland,802,1691
673583129559498752,11,,golden_retriever,403,1273
673580926094458881,8,,beagle,297,882
673359818736984064,8,,English_setter,728,1558
673355879178194945,11,,Rottweiler,652,1606
673352124999274496,12,,golden_retriever,597,1761
673350198937153538,9,,West_Highland_white_terrier,229,784
673345638550134785,7,,Pomeranian,1422,2700
673343217010679808,11,,Chihuahua,289,1038
673342308415348736,10,pupper,Chihuahua,649,1362
673320132811366400,11,,Samoyed,8705,14441
673317986296586240,10,,miniature_pinscher,293,924
673295268553605120,8,pupper,golden_retriever,3484,8046
673270968295534593,11,,Shih-Tzu,400,1134
673240798075449344,6,,Airedale,798,1510
673213039743795200,10,,schipperke,929,2410
672997845381865473,12,,chow,786,2092
672995267319328768,8,,French_bulldog,328,1001
672988786805112832,10,pupper,Lakeland_terrier,314,1039
672980819271634944,5,,basset,1079,1930
672975131468300288,10,pupper,pug,1015,1813
672968025906282496,11,,toy_poodle,602,1405
672964561327235073,10,,Chihuahua,701,1530
672877615439593473,8,,Chihuahua,405,1096
672834301050937345,10,,Pembroke,623,1398
672640509974827008,9,,Chesapeake_Bay_retriever,348,1032
672622327801233409,12,pupper,golden_retriever,542,1377
672604026190569472,11,,toy_poodle,445,1188
672594978741354496,9,pupper,Great_Pyrenees,661,1411
672591762242805761,10,,kuvasz,367,1014
672538107540070400,7,,Chihuahua,404,1089
672523490734551040,10,,golden_retriever,189,696
672488522314567680,10,,Doberman,482,1187
672482722825261057,10,,West_Highland_white_terrier,665,1221
672481316919734272,12,pupper,Border_collie,137,757
672466075045466113,12,,cocker_spaniel,598,1447
672272411274932228,11,,pug,3677,6888
672267570918129665,10,,Irish_terrier,666,1588
672264251789176834,10,,Chihuahua,383,1212
672254177670729728,11,pupper,pug,800,1515
672248013293752320,10,,Irish_terrier,656,1833
672245253877968896,12,,Chihuahua,169,733
672239279297454080,7,,pug,347,953
672222792075620352,9,,beagle,231,833
672205392827572224,9,pupper,pug,1270,2414
672169685991993344,10,,cocker_spaniel,408,1074
672160042234327040,8,pupper,pug,395,918
672139350159835138,12,,Rottweiler,792,1876
672125275208069120,11,,golden_retriever,1253,2578
672095186491711488,9,,pug,395,1063
672082170312290304,11,,toy_poodle,402,1003
672068090318987265,7,,pug,564,1389
671896809300709376,10,,chow,4519,9016
671891728106971137,11,,Labrador_retriever,618,1415
671866342182637568,10,,Labrador_retriever,548,1191
671789708968640512,13,,dalmatian,3811,7527
671768281401958400,10,,Chihuahua,572,1269
671743150407421952,11,,toy_poodle,248,779
671735591348891648,11,,Irish_wolfhound,819,1534
671561002136281088,13,,Gordon_setter,7931,13679
671542985629241344,10,,Shetland_sheepdog,616,1166
671536543010570240,9,,pug,441,1253
671528761649688577,10,,Doberman,280,896
671520732782923777,10,,Pomeranian,582,1499
671518598289059840,9,,Lakeland_terrier,319,1010
671504605491109889,11,,toy_poodle,3866,7495
671486386088865792,10,,German_shepherd,226,621
671485057807351808,11,,Samoyed,253,806
671357843010908160,9,,Italian_greyhound,157,426
671355857343524864,10,,miniature_poodle,119,508
671186162933985280,10,,Chihuahua,241,788
671182547775299584,12,,Rottweiler,378,1193
671163268581498880,8,,Scottish_deerhound,1198,1763
671154572044468225,11,,Labrador_retriever,241,769
671151324042559489,12,,Rottweiler,166,714
671147085991960577,9,,Yorkshire_terrier,254,713
671141549288370177,9,,borzoi,713,1246
671138694582165504,10,,Samoyed,448,996
671134062904504320,8,,Shih-Tzu,212,796
671122204919246848,4,,Chihuahua,2763,3729
671115716440031232,6,,malinois,842,1436
671109016219725825,8,,basenji,478,1225
670995969505435648,12,,redbone,317,1175
670840546554966016,10,,Shih-Tzu,213,634
670833812859932673,7,,Pekinese,135,474
670832455012716544,10,,malinois,242,780
670823764196741120,12,,Labrador_retriever,205,824
670822709593571328,10,,Chihuahua,105,647
670815497391357952,10,,American_Staffordshire_terrier,1708,3410
670811965569282048,10,,basset,295,1202
670807719151067136,11,,Old_English_sheepdog,546,1234
670804601705242624,10,,Pomeranian,1035,2098
670803562457407488,10,,basenji,95,362
670797304698376195,11,,Pembroke,262,780
670792680469889025,7,,toy_poodle,298,889
670789397210615808,9,,beagle,255,700
670786190031921152,8,,Pembroke,218,640
670782429121134593,5,,Chihuahua,863,1691
670780561024270336,7,,Labrador_retriever,317,831
670778058496974848,10,,pug,77,345
670764103623966721,10,,Norfolk_terrier,466,1154
670755717859713024,9,,keeshond,123,475
670717338665226240,12,,Pomeranian,547,1301
670704688707301377,6,,Norwich_terrier,405,814
670691627984359425,8,,Shetland_sheepdog,266,632
670679630144274432,8,,Ibizan_hound,315,799
670676092097810432,8,,Dandie_Dinmont,45,267
670452855871037440,11,,malamute,225,580
670444955656130560,10,,English_springer,2153,7120
670442337873600512,11,,Sussex_spaniel,213,690
670435821946826752,10,,basenji,570,1127
670434127938719744,11,,Chesapeake_Bay_retriever,708,1501
670433248821026816,10,,giant_schnauzer,122,345
670428280563085312,11,,chow,694,1484
670427002554466305,9,,toy_terrier,179,551
670421925039075328,12,,Chihuahua,709,1415
670411370698022913,12,,Maltese_dog,991,2176
670403879788544000,10,,pug,173,460
670385711116361728,8,,whippet,234,593
670374371102445568,12,,English_springer,295,785
670338931251150849,10,,cairn,122,451
670319130621435904,11,,Irish_terrier,1359,4110
670303360680108032,9,,Shetland_sheepdog,151,452
670290420111441920,11,,Chihuahua,315,750
670093938074779648,9,,toy_poodle,365,1106
670086499208155136,10,,German_short-haired_pointer,275,740
670073503555706880,10,,malamute,874,1674
670061506722140161,11,,Italian_greyhound,373,822
670046952931721218,11,,Blenheim_spaniel,191,684
670040295598354432,10,,borzoi,118,801
670003130994700288,10,,beagle,100,352
669993076832759809,9,,toy_poodle,92,344
669970042633789440,10,,miniature_pinscher,65,317
669942763794931712,11,,vizsla,183,536
669926384437997569,12,,Pomeranian,115,400
669753178989142016,10,,Pembroke,431,858
669683899023405056,10,,Pomeranian,119,412
669680153564442624,8,,dalmatian,311,712
669625907762618368,12,,golden_retriever,1963,3769
669603084620980224,10,,Maltese_dog,401,1006
669597912108789760,10,,Eskimo_dog,163,550
669573570759163904,10,,West_Highland_white_terrier,156,467
669567591774625800,9,,Chihuahua,61,248
669564461267722241,10,,toy_poodle,133,413
669393256313184256,10,,cocker_spaniel,83,383
669375718304980992,6,,Airedale,792,1425
669371483794317312,10,,Brabancon_griffon,196,524
669367896104181761,10,,basset,172,485
669363888236994561,10,,golden_retriever,252,669
669359674819481600,11,,Labrador_retriever,134,390
669354382627049472,8,,Chihuahua,1390,2889
669328503091937280,12,,Siberian_husky,452,1081
669327207240699904,13,,golden_retriever,127,610
669324657376567296,11,,Cardigan,223,525
669216679721873412,8,,golden_retriever,422,958
669203728096960512,9,,pug,522,1074
669037058363662336,10,,Chihuahua,336,698
669006782128353280,12,,Chihuahua,269,610
669000397445533696,11,,Pembroke,6965,22118
668994913074286592,5,,English_springer,254,468
668989615043424256,3,,pug,356,726
668986018524233728,9,,Chihuahua,183,578
668979806671884288,12,,golden_retriever,382,842
668975677807423489,11,,basset,641,1386
668960084974809088,10,,Chesapeake_Bay_retriever,263,757
668955713004314625,10,,cocker_spaniel,77,300
668932921458302977,9,,standard_poodle,63,284
668902994700836864,11,,Brittany_spaniel,107,338
668892474547511297,11,,kelpie,164,422
668872652652679168,11,,miniature_schnauzer,322,566
668852170888998912,11,,golden_retriever,184,479
668826086256599040,10,,malinois,150,467
668815180734689280,7,,redbone,291,610
668779399630725120,10,,Chesapeake_Bay_retriever,409,749
668655139528511488,11,,beagle,233,562
668641109086707712,10,,pug,573,1145
668636665813057536,10,,komondor,528,1114
668633411083464705,10,,Pekinese,1788,3024
668631377374486528,5,,miniature_schnauzer,349,763
668627278264475648,9,,French_bulldog,123,341
668625577880875008,10,,groenendael,140,417
668623201287675904,10,,Chihuahua,851,1551
668587383441514497,13,,,1174,1760
668567822092664832,11,,Shih-Tzu,62,265
668542336805281792,10,,American_Staffordshire_terrier,231,497
668537837512433665,8,,Lakeland_terrier,79,265
668528771708952576,12,,Labrador_retriever,242,496
668507509523615744,10,,basenji,116,345
668496999348633600,8,,Staffordshire_bullterrier,146,436
668484198282485761,9,,standard_poodle,253,453
668480044826800133,11,,Labrador_retriever,162,491
668297328638447616,9,,Eskimo_dog,319,656
668286279830867968,11,,golden_retriever,149,535
668274247790391296,10,,soft-coated_wheaten_terrier,248,886
668268907921326080,10,,Pembroke,261,592
668256321989451776,13,,Pembroke,667,1385
668248472370458624,8,,Chihuahua,523,1056
668237644992782336,10,,chow,3100,6614
668221241640230912,10,,chow,215,537
668204964695683073,8,,Labrador_retriever,206,586
668190681446379520,12,,Blenheim_spaniel,210,696
668171859951755264,7,,Chihuahua,208,525
668113020489474048,6,,Pembroke,265,709
667924896115245057,9,,Labrador_retriever,119,318
667915453470232577,10,,boxer,59,222
667902449697558528,9,,Norwegian_elkhound,396,905
667886921285246976,11,,Pomeranian,1180,2011
667885044254572545,10,,malamute,530,868
667878741721415682,2,,miniature_pinscher,127,409
667861340749471744,9,,malamute,86,253
667832474953625600,12,,miniature_pinscher,68,303
667806454573760512,10,,Chihuahua,535,1111
667801013445750784,12,,flat-coated_retriever,101,346
667793409583771648,8,,dalmatian,358,736
667773195014021121,8,,West_Highland_white_terrier,61,243
667728196545200128,11,,kuvasz,162,398
667546741521195010,9,,toy_poodle,138,355
667544320556335104,10,,Pomeranian,568,917
667538891197542400,9,,Yorkshire_terrier,72,220
667534815156183040,8,,Pembroke,576,866
667530908589760512,10,,golden_retriever,264,501
667524857454854144,12,,Chesapeake_Bay_retriever,1198,1798
667517642048163840,8,,Italian_greyhound,203,389
667509364010450944,12,,beagle,2272,7148
667502640335572993,11,,Labrador_retriever,231,563
667495797102141441,9,,Chihuahua,294,565
667491009379606528,7,,borzoi,242,559
667470559035432960,11,,toy_poodle,102,273
667455448082227200,7,,Tibetan_terrier,66,203
667453023279554560,11,,Labrador_retriever,96,327
667435689202614272,12,,Rottweiler,89,326
667405339315146752,7,,Saint_Bernard,234,489
667393430834667520,8,,papillon,60,211
667211855547486208,9,,golden_retriever,258,516
667200525029539841,11,,Siberian_husky,282,658
667192066997374976,12,,Rottweiler,115,414
667182792070062081,10,,golden_retriever,6618,15075
667177989038297088,8,,vizsla,58,200
667176164155375616,4,,soft-coated_wheaten_terrier,484,640
667174963120574464,9,,toy_poodle,88,262
667171260800061440,10,,giant_schnauzer,97,235
667165590075940865,10,,miniature_pinscher,1241,2819
667160273090932737,11,,golden_retriever,66,268
667152164079423490,12,,toy_poodle,18285,49720
667138269671505920,10,,West_Highland_white_terrier,2387,4851
667119796878725120,10,,Pembroke,135,346
667090893657276420,7,,Chihuahua,132,349
667073648344346624,10,,Chihuahua,134,425
667062181243039745,10,,Chesapeake_Bay_retriever,57,227
667044094246576128,12,,golden_retriever,54,198
666996132027977728,10,,Rottweiler,102,258
666835007768551424,10,,Airedale,83,222
666826780179869698,12,,Maltese_dog,105,266
666817836334096384,9,,miniature_schnauzer,267,540
666804364988780544,8,,English_setter,95,250
666781792255496192,10,,Italian_greyhound,211,404
666776908487630848,5,,miniature_pinscher,186,368
666739327293083650,10,,miniature_poodle,71,244
666701168228331520,8,,Labrador_retriever,234,449
666691418707132416,8,,German_shepherd,51,196
666644823164719104,9,,Ibizan_hound,88,238
666454714377183233,10,,dalmatian,223,545
666447344410484738,9,,curly-coated_retriever,23,107
666437273139982337,7,,Chihuahua,52,131
666435652385423360,10,,Chesapeake_Bay_retriever,54,170
666428276349472768,7,,Pembroke,90,171
666421158376562688,12,,Blenheim_spaniel,118,327
666418789513326592,10,,toy_terrier,48,129
666407126856765440,7,,black-and-tan_coonhound,44,113
666396247373291520,9,,Chihuahua,92,172
666373753744588802,11,,soft-coated_wheaten_terrier,100,194
666353288456101888,8,,malamute,77,229
666345417576210432,10,,golden_retriever,146,307
666337882303524864,9,,Newfoundland,96,204
666287406224695296,9,,Maltese_dog,71,152
666273097616637952,11,,Italian_greyhound,82,184
666102155909144576,11,,English_setter,16,81
666099513787052032,8,,Lhasa,73,164
666094000022159362,9,,bloodhound,79,169
666082916733198337,6,,pug,47,121
666073100786774016,10,,Walker_hound,174,335
666071193221509120,9,,Gordon_setter,67,154
666063827256086533,10,,golden_retriever,232,496
666058600524156928,8,,miniature_poodle,61,115
666057090499244032,9,,golden_retriever,146,304
666055525042405380,10,,chow,261,448
666050758794694657,10,,Bernese_mountain_dog,60,136
666049248165822465,5,,miniature_pinscher,41,111
666044226329800704,6,,Rhodesian_ridgeback,147,311
666033412701032449,9,,German_shepherd,47,128
666029285002620928,7,,redbone,48,132
666020888022790149,8,,Welsh_springer_spaniel,532,2535
